round,stage,detail,cid,seconds
7,client_receipt_sign,sign upload receipt,4,0.0006024911999702454
7,client_upload_pack,build upload message,4,0.011461630463600159
7,client_weight_compute,client aggregation weight,3,6.145983934402466e-05
7,client_local_train,local SGD training,3,3.4921564161777496
7,client_model_delta,weighted local model delta,3,0.0004503205418586731
7,client_quant_encode,fixed-point quantization and signed encoding,3,6.924569606781006e-05
7,client_masking,xMask = x + m,3,3.3058226108551025e-05
7,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.798400469124317
7,client_cipher_hash,hash encrypted vector,3,0.024728253483772278
7,client_pedersen_commit,Pedersen vector commitment,3,2.2895881980657578
7,client_receipt_sign,sign upload receipt,3,0.0006054937839508057
7,client_upload_pack,build upload message,3,0.011764630675315857
8,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.473787888884544
8,client_weight_compute,client aggregation weight,1,2.5987625122070312e-05
8,client_local_train,local SGD training,1,3.3632040545344353
8,client_model_delta,weighted local model delta,1,0.00043051689863204956
8,client_quant_encode,fixed-point quantization and signed encoding,1,6.876885890960693e-05
8,client_masking,xMask = x + m,1,3.1150877475738525e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.434193812310696
8,client_cipher_hash,hash encrypted vector,1,0.024294473230838776
8,client_pedersen_commit,Pedersen vector commitment,1,2.209328770637512
8,client_receipt_sign,sign upload receipt,1,0.0006075277924537659
8,client_upload_pack,build upload message,1,0.011247225105762482
8,client_weight_compute,client aggregation weight,3,5.764514207839966e-05
8,client_local_train,local SGD training,3,3.4645913392305374
8,client_model_delta,weighted local model delta,3,0.00047275424003601074
8,client_quant_encode,fixed-point quantization and signed encoding,3,7.550418376922607e-05
8,client_masking,xMask = x + m,3,3.5025179386138916e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.47492153197527
8,client_cipher_hash,hash encrypted vector,3,0.023597441613674164
8,client_pedersen_commit,Pedersen vector commitment,3,2.224778227508068
8,client_receipt_sign,sign upload receipt,3,0.0006449148058891296
8,client_upload_pack,build upload message,3,0.012094400823116302
8,client_weight_compute,client aggregation weight,2,4.535168409347534e-05
8,client_local_train,local SGD training,2,3.3395484164357185
8,client_model_delta,weighted local model delta,2,0.00041912496089935303
8,client_quant_encode,fixed-point quantization and signed encoding,2,7.192045450210571e-05
8,client_masking,xMask = x + m,2,3.110617399215698e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.69444378465414
8,client_cipher_hash,hash encrypted vector,2,0.025316067039966583
8,client_pedersen_commit,Pedersen vector commitment,2,2.2605588361620903
8,client_receipt_sign,sign upload receipt,2,0.0006853342056274414
8,client_upload_pack,build upload message,2,0.011642701923847198
8,client_weight_compute,client aggregation weight,5,4.108250141143799e-05
8,client_local_train,local SGD training,5,3.305626407265663
8,client_model_delta,weighted local model delta,5,0.0004596114158630371
8,client_quant_encode,fixed-point quantization and signed encoding,5,7.164478302001953e-05
8,client_masking,xMask = x + m,5,3.302842378616333e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.660866908729076
8,client_cipher_hash,hash encrypted vector,5,0.02456856518983841
8,client_pedersen_commit,Pedersen vector commitment,5,2.3421711698174477
8,client_receipt_sign,sign upload receipt,5,0.0005991384387016296
8,client_upload_pack,build upload message,5,0.011705674231052399
8,client_weight_compute,client aggregation weight,4,5.340576171875e-05
8,client_local_train,local SGD training,4,3.317046768963337
8,client_model_delta,weighted local model delta,4,0.0004545971751213074
8,client_quant_encode,fixed-point quantization and signed encoding,4,7.141381502151489e-05
8,client_masking,xMask = x + m,4,3.2320618629455566e-05
8,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.732210211455822
8,client_cipher_hash,hash encrypted vector,4,0.02520751953125
8,client_pedersen_commit,Pedersen vector commitment,4,2.275617018342018
8,client_receipt_sign,sign upload receipt,4,0.0006021559238433838
8,client_upload_pack,build upload message,4,0.011590592563152313
9,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.585643507540226
9,client_weight_compute,client aggregation weight,4,6.004422903060913e-05
9,client_local_train,local SGD training,4,3.2719180285930634
9,client_model_delta,weighted local model delta,4,0.0005053728818893433
9,client_quant_encode,fixed-point quantization and signed encoding,4,9.319931268692017e-05
9,client_masking,xMask = x + m,4,3.371387720108032e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.57476781308651
9,client_cipher_hash,hash encrypted vector,4,0.024267181754112244
9,client_pedersen_commit,Pedersen vector commitment,4,2.2328016236424446
9,client_receipt_sign,sign upload receipt,4,0.0006431788206100464
9,client_upload_pack,build upload message,4,0.011385984718799591
9,client_weight_compute,client aggregation weight,5,5.4895877838134766e-05
9,client_local_train,local SGD training,5,3.3159558475017548
9,client_model_delta,weighted local model delta,5,0.0004653334617614746
9,client_quant_encode,fixed-point quantization and signed encoding,5,7.490813732147217e-05
9,client_masking,xMask = x + m,5,3.4302473068237305e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.564267188310623
9,client_cipher_hash,hash encrypted vector,5,0.024233348667621613
9,client_pedersen_commit,Pedersen vector commitment,5,2.3419574573636055
9,client_receipt_sign,sign upload receipt,5,0.000594213604927063
9,client_upload_pack,build upload message,5,0.011826574802398682
9,client_weight_compute,client aggregation weight,2,3.172457218170166e-05
9,client_local_train,local SGD training,2,3.3522794991731644
9,client_model_delta,weighted local model delta,2,0.0004543215036392212
9,client_quant_encode,fixed-point quantization and signed encoding,2,8.136779069900513e-05
9,client_masking,xMask = x + m,2,3.319978713989258e-05
9,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.716338895261288
9,client_cipher_hash,hash encrypted vector,2,0.023498862981796265
9,client_pedersen_commit,Pedersen vector commitment,2,2.2673186287283897
9,client_receipt_sign,sign upload receipt,2,0.0006273090839385986
9,client_upload_pack,build upload message,2,0.011667288839817047
9,client_weight_compute,client aggregation weight,1,3.9771199226379395e-05
9,client_local_train,local SGD training,1,3.3149827122688293
9,client_model_delta,weighted local model delta,1,0.0004406943917274475
