round,stage,detail,cid,seconds
13,client_masking,xMask = x + m,3,3.17990779876709e-05
13,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.65796758234501
13,client_cipher_hash,hash encrypted vector,3,0.023544184863567352
13,client_pedersen_commit,Pedersen vector commitment,3,2.19494242221117
13,client_receipt_sign,sign upload receipt,3,0.0005996823310852051
13,client_upload_pack,build upload message,3,0.011358827352523804
13,client_weight_compute,client aggregation weight,5,3.629177808761597e-05
13,client_local_train,local SGD training,5,3.4959651231765747
13,client_model_delta,weighted local model delta,5,0.00044357776641845703
13,client_quant_encode,fixed-point quantization and signed encoding,5,6.961822509765625e-05
13,client_masking,xMask = x + m,5,2.9906630516052246e-05
13,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.643777273595333
13,client_cipher_hash,hash encrypted vector,5,0.024702847003936768
13,client_pedersen_commit,Pedersen vector commitment,5,2.1622283905744553
13,client_receipt_sign,sign upload receipt,5,0.0005948916077613831
13,client_upload_pack,build upload message,5,0.011632926762104034
14,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.796070210635662
14,client_weight_compute,client aggregation weight,2,4.48375940322876e-05
14,client_local_train,local SGD training,2,3.515337362885475
14,client_model_delta,weighted local model delta,2,0.00045240670442581177
14,client_quant_encode,fixed-point quantization and signed encoding,2,7.450580596923828e-05
14,client_masking,xMask = x + m,2,3.080815076828003e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.701905570924282
14,client_cipher_hash,hash encrypted vector,2,0.023614749312400818
14,client_pedersen_commit,Pedersen vector commitment,2,2.1958866715431213
14,client_receipt_sign,sign upload receipt,2,0.0005918592214584351
14,client_upload_pack,build upload message,2,0.012046091258525848
14,client_weight_compute,client aggregation weight,4,2.3752450942993164e-05
14,client_local_train,local SGD training,4,3.5031191781163216
14,client_model_delta,weighted local model delta,4,0.0004461929202079773
14,client_quant_encode,fixed-point quantization and signed encoding,4,7.26655125617981e-05
14,client_masking,xMask = x + m,4,3.2335519790649414e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.72292134910822
14,client_cipher_hash,hash encrypted vector,4,0.023301295936107635
14,client_pedersen_commit,Pedersen vector commitment,4,2.2049098312854767
14,client_receipt_sign,sign upload receipt,4,0.0006291791796684265
14,client_upload_pack,build upload message,4,0.012246862053871155
14,client_weight_compute,client aggregation weight,3,4.610419273376465e-05
14,client_local_train,local SGD training,3,3.6263418942689896
14,client_model_delta,weighted local model delta,3,0.0018508955836296082
14,client_quant_encode,fixed-point quantization and signed encoding,3,7.683038711547852e-05
14,client_masking,xMask = x + m,3,3.261864185333252e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.66049848496914
14,client_cipher_hash,hash encrypted vector,3,0.02431575208902359
14,client_pedersen_commit,Pedersen vector commitment,3,2.161272294819355
14,client_receipt_sign,sign upload receipt,3,0.0006325468420982361
14,client_upload_pack,build upload message,3,0.011591121554374695
14,client_weight_compute,client aggregation weight,1,4.032254219055176e-05
14,client_local_train,local SGD training,1,3.5575863271951675
14,client_model_delta,weighted local model delta,1,0.00043517351150512695
14,client_quant_encode,fixed-point quantization and signed encoding,1,7.411092519760132e-05
14,client_masking,xMask = x + m,1,3.308802843093872e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.74052908271551
14,client_cipher_hash,hash encrypted vector,1,0.024193987250328064
14,client_pedersen_commit,Pedersen vector commitment,1,2.2210346162319183
14,client_receipt_sign,sign upload receipt,1,0.0006112381815910339
14,client_upload_pack,build upload message,1,0.011931464076042175
14,client_weight_compute,client aggregation weight,5,3.334134817123413e-05
14,client_local_train,local SGD training,5,3.7366454526782036
14,client_model_delta,weighted local model delta,5,0.0004396960139274597
14,client_quant_encode,fixed-point quantization and signed encoding,5,7.358938455581665e-05
14,client_masking,xMask = x + m,5,3.0994415283203125e-05
14,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.737941600382328
14,client_cipher_hash,hash encrypted vector,5,0.024687044322490692
14,client_pedersen_commit,Pedersen vector commitment,5,2.1735464930534363
14,client_receipt_sign,sign upload receipt,5,0.0005974769592285156
14,client_upload_pack,build upload message,5,0.011521793901920319
15,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.56393964588642
15,client_weight_compute,client aggregation weight,4,4.571676254272461e-05
15,client_local_train,local SGD training,4,3.3404944837093353
15,client_model_delta,weighted local model delta,4,0.00043892115354537964
15,client_quant_encode,fixed-point quantization and signed encoding,4,7.13840126991272e-05
15,client_masking,xMask = x + m,4,2.9735267162322998e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.58245562016964
15,client_cipher_hash,hash encrypted vector,4,0.02456633746623993
15,client_pedersen_commit,Pedersen vector commitment,4,2.26306489109993
15,client_receipt_sign,sign upload receipt,4,0.0006339550018310547
15,client_upload_pack,build upload message,4,0.011982344090938568
15,client_weight_compute,client aggregation weight,1,2.022087574005127e-05
15,client_local_train,local SGD training,1,3.289631187915802
15,client_model_delta,weighted local model delta,1,0.000450722873210907
15,client_quant_encode,fixed-point quantization and signed encoding,1,7.943809032440186e-05
15,client_masking,xMask = x + m,1,3.3274292945861816e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.658169008791447
15,client_cipher_hash,hash encrypted vector,1,0.03370685130357742
15,client_pedersen_commit,Pedersen vector commitment,1,2.2609286084771156
15,client_receipt_sign,sign upload receipt,1,0.0006071627140045166
15,client_upload_pack,build upload message,1,0.011774174869060516
15,client_weight_compute,client aggregation weight,2,5.1334500312805176e-05
15,client_local_train,local SGD training,2,3.258580155670643
15,client_model_delta,weighted local model delta,2,0.00043497979640960693
15,client_quant_encode,fixed-point quantization and signed encoding,2,7.4729323387146e-05
15,client_masking,xMask = x + m,2,3.072619438171387e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.68213912844658
15,client_cipher_hash,hash encrypted vector,2,0.024935103952884674
15,client_pedersen_commit,Pedersen vector commitment,2,2.2908436581492424
15,client_receipt_sign,sign upload receipt,2,0.0005882158875465393
15,client_upload_pack,build upload message,2,0.012032344937324524
15,client_weight_compute,client aggregation weight,3,5.892664194107056e-05
15,client_local_train,local SGD training,3,3.2983396276831627
15,client_model_delta,weighted local model delta,3,0.00044480711221694946
15,client_quant_encode,fixed-point quantization and signed encoding,3,7.690489292144775e-05
15,client_masking,xMask = x + m,3,3.3229589462280273e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.652753092348576
15,client_cipher_hash,hash encrypted vector,3,0.028852500021457672
15,client_pedersen_commit,Pedersen vector commitment,3,2.305440291762352
15,client_receipt_sign,sign upload receipt,3,0.0006111487746238708
15,client_upload_pack,build upload message,3,0.011611498892307281
15,client_weight_compute,client aggregation weight,5,3.662705421447754e-05
15,client_local_train,local SGD training,5,3.4953995794057846
15,client_model_delta,weighted local model delta,5,0.0004436299204826355
15,client_quant_encode,fixed-point quantization and signed encoding,5,7.325410842895508e-05
15,client_masking,xMask = x + m,5,2.89231538772583e-05
15,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.67250570654869
15,client_cipher_hash,hash encrypted vector,5,0.025865644216537476
15,client_pedersen_commit,Pedersen vector commitment,5,2.2529888674616814
15,client_receipt_sign,sign upload receipt,5,0.0005798563361167908
15,client_upload_pack,build upload message,5,0.011293396353721619
16,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.353174649178982
16,client_weight_compute,client aggregation weight,1,4.8860907554626465e-05
16,client_local_train,local SGD training,1,3.3923555687069893
16,client_model_delta,weighted local model delta,1,0.0004286766052246094
16,client_quant_encode,fixed-point quantization and signed encoding,1,7.253885269165039e-05
16,client_masking,xMask = x + m,1,2.9712915420532227e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.472718365490437
16,client_cipher_hash,hash encrypted vector,1,0.023388676345348358
16,client_pedersen_commit,Pedersen vector commitment,1,2.1231304556131363
16,client_receipt_sign,sign upload receipt,1,0.0005914494395256042
16,client_upload_pack,build upload message,1,0.011914417147636414
16,client_weight_compute,client aggregation weight,3,5.883723497390747e-05
16,client_local_train,local SGD training,3,3.3350004106760025
16,client_model_delta,weighted local model delta,3,0.00044248998165130615
16,client_quant_encode,fixed-point quantization and signed encoding,3,8.712708950042725e-05
16,client_masking,xMask = x + m,3,3.0294060707092285e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.525084301829338
16,client_cipher_hash,hash encrypted vector,3,0.02352585643529892
16,client_pedersen_commit,Pedersen vector commitment,3,2.1446493342518806
16,client_receipt_sign,sign upload receipt,3,0.0006078556180000305
16,client_upload_pack,build upload message,3,0.011375673115253448
16,client_weight_compute,client aggregation weight,2,2.6874244213104248e-05
16,client_local_train,local SGD training,2,3.317891240119934
16,client_model_delta,weighted local model delta,2,0.0004675760865211487
16,client_quant_encode,fixed-point quantization and signed encoding,2,7.941573858261108e-05
16,client_masking,xMask = x + m,2,3.584474325180054e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.5286573022604
16,client_cipher_hash,hash encrypted vector,2,0.023835748434066772
16,client_pedersen_commit,Pedersen vector commitment,2,2.1712233051657677
16,client_receipt_sign,sign upload receipt,2,0.0006088316440582275
16,client_upload_pack,build upload message,2,0.01199236512184143
16,client_weight_compute,client aggregation weight,4,4.572421312332153e-05
16,client_local_train,local SGD training,4,3.33266980946064
16,client_model_delta,weighted local model delta,4,0.00043626874685287476
16,client_quant_encode,fixed-point quantization and signed encoding,4,7.732957601547241e-05
16,client_masking,xMask = x + m,4,3.243982791900635e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.562881119549274
16,client_cipher_hash,hash encrypted vector,4,0.024272441864013672
16,client_pedersen_commit,Pedersen vector commitment,4,2.1778446212410927
16,client_receipt_sign,sign upload receipt,4,0.0006043538451194763
16,client_upload_pack,build upload message,4,0.012057915329933167
16,client_weight_compute,client aggregation weight,5,3.711134195327759e-05
16,client_local_train,local SGD training,5,3.48418989777565
16,client_model_delta,weighted local model delta,5,0.0004424974322319031
16,client_quant_encode,fixed-point quantization and signed encoding,5,7.330626249313354e-05
16,client_masking,xMask = x + m,5,2.8371810913085938e-05
16,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.552074819803238
16,client_cipher_hash,hash encrypted vector,5,0.023733310401439667
16,client_pedersen_commit,Pedersen vector commitment,5,2.1768303364515305
16,client_receipt_sign,sign upload receipt,5,0.0006089061498641968
16,client_upload_pack,build upload message,5,0.011618532240390778
17,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.59108854830265
17,client_weight_compute,client aggregation weight,1,5.300343036651611e-05
17,client_local_train,local SGD training,1,3.292131222784519
17,client_model_delta,weighted local model delta,1,0.0004304945468902588
17,client_quant_encode,fixed-point quantization and signed encoding,1,7.119029760360718e-05
17,client_masking,xMask = x + m,1,2.909451723098755e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.743166603147984
17,client_cipher_hash,hash encrypted vector,1,0.023495778441429138
17,client_pedersen_commit,Pedersen vector commitment,1,2.1814964413642883
17,client_receipt_sign,sign upload receipt,1,0.0006418675184249878
17,client_upload_pack,build upload message,1,0.012345075607299805
17,client_weight_compute,client aggregation weight,2,4.248321056365967e-05
17,client_local_train,local SGD training,2,3.313376232981682
17,client_model_delta,weighted local model delta,2,0.00045374780893325806
17,client_quant_encode,fixed-point quantization and signed encoding,2,8.006393909454346e-05
17,client_masking,xMask = x + m,2,3.40193510055542e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.765842728316784
17,client_cipher_hash,hash encrypted vector,2,0.0233372300863266
17,client_pedersen_commit,Pedersen vector commitment,2,2.143015444278717
17,client_receipt_sign,sign upload receipt,2,0.00063343346118927
17,client_upload_pack,build upload message,2,0.01172725111246109
17,client_weight_compute,client aggregation weight,3,5.869567394256592e-05
17,client_local_train,local SGD training,3,3.4113468378782272
17,client_model_delta,weighted local model delta,3,0.0004667118191719055
17,client_quant_encode,fixed-point quantization and signed encoding,3,8.199363946914673e-05
17,client_masking,xMask = x + m,3,3.501772880554199e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.827364645898342
17,client_cipher_hash,hash encrypted vector,3,0.023488231003284454
17,client_pedersen_commit,Pedersen vector commitment,3,2.1069788932800293
17,client_receipt_sign,sign upload receipt,3,0.0005856305360794067
17,client_upload_pack,build upload message,3,0.012031026184558868
17,client_weight_compute,client aggregation weight,4,4.5686960220336914e-05
17,client_local_train,local SGD training,4,3.291993096470833
17,client_model_delta,weighted local model delta,4,0.00042078644037246704
17,client_quant_encode,fixed-point quantization and signed encoding,4,7.002055644989014e-05
17,client_masking,xMask = x + m,4,3.0308961868286133e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.969591729342937
17,client_cipher_hash,hash encrypted vector,4,0.0239180326461792
17,client_pedersen_commit,Pedersen vector commitment,4,2.17476337403059
17,client_receipt_sign,sign upload receipt,4,0.0006271824240684509
17,client_upload_pack,build upload message,4,0.012058563530445099
17,client_weight_compute,client aggregation weight,5,5.1468610763549805e-05
17,client_local_train,local SGD training,5,3.443169005215168
17,client_model_delta,weighted local model delta,5,0.0004335343837738037
17,client_quant_encode,fixed-point quantization and signed encoding,5,7.148832082748413e-05
17,client_masking,xMask = x + m,5,1.7799437046051025e-05
17,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.775845736265182
17,client_cipher_hash,hash encrypted vector,5,0.02527887374162674
17,client_pedersen_commit,Pedersen vector commitment,5,2.2321824431419373
17,client_receipt_sign,sign upload receipt,5,0.0006090402603149414
17,client_upload_pack,build upload message,5,0.011637486517429352
18,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.653839126229286
18,client_weight_compute,client aggregation weight,4,3.127008676528931e-05
18,client_local_train,local SGD training,4,3.370348773896694
18,client_model_delta,weighted local model delta,4,0.00044758617877960205
18,client_quant_encode,fixed-point quantization and signed encoding,4,7.060915231704712e-05
18,client_masking,xMask = x + m,4,3.0837953090667725e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.643160939216614
18,client_cipher_hash,hash encrypted vector,4,0.024219505488872528
18,client_pedersen_commit,Pedersen vector commitment,4,2.125075615942478
18,client_receipt_sign,sign upload receipt,4,0.0006280392408370972
18,client_upload_pack,build upload message,4,0.011754430830478668
18,client_weight_compute,client aggregation weight,3,2.9593706130981445e-05
18,client_local_train,local SGD training,3,3.333143912255764
18,client_model_delta,weighted local model delta,3,0.0004685893654823303
18,client_quant_encode,fixed-point quantization and signed encoding,3,0.00010150671005249023
18,client_masking,xMask = x + m,3,4.297494888305664e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.73314666748047
18,client_cipher_hash,hash encrypted vector,3,0.023396499454975128
18,client_pedersen_commit,Pedersen vector commitment,3,2.174589604139328
18,client_receipt_sign,sign upload receipt,3,0.0006456896662712097
18,client_upload_pack,build upload message,3,0.011847719550132751
18,client_weight_compute,client aggregation weight,2,5.186349153518677e-05
18,client_local_train,local SGD training,2,3.324124798178673
18,client_model_delta,weighted local model delta,2,0.0004464760422706604
18,client_quant_encode,fixed-point quantization and signed encoding,2,8.391588926315308e-05
18,client_masking,xMask = x + m,2,2.1062791347503662e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.75498130917549
18,client_cipher_hash,hash encrypted vector,2,0.02415820211172104
18,client_pedersen_commit,Pedersen vector commitment,2,2.196064107120037
18,client_receipt_sign,sign upload receipt,2,0.0006009414792060852
18,client_upload_pack,build upload message,2,0.012339703738689423
18,client_weight_compute,client aggregation weight,1,5.2556395530700684e-05
18,client_local_train,local SGD training,1,3.44573388248682
18,client_model_delta,weighted local model delta,1,0.00045011937618255615
18,client_quant_encode,fixed-point quantization and signed encoding,1,7.576495409011841e-05
18,client_masking,xMask = x + m,1,3.250688314437866e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.674183942377567
18,client_cipher_hash,hash encrypted vector,1,0.02413804829120636
18,client_pedersen_commit,Pedersen vector commitment,1,2.167051039636135
18,client_receipt_sign,sign upload receipt,1,0.0006401091814041138
18,client_upload_pack,build upload message,1,0.012287385761737823
18,client_weight_compute,client aggregation weight,5,3.688037395477295e-05
18,client_local_train,local SGD training,5,3.530555784702301
18,client_model_delta,weighted local model delta,5,0.00046659260988235474
18,client_quant_encode,fixed-point quantization and signed encoding,5,7.327646017074585e-05
18,client_masking,xMask = x + m,5,1.934915781021118e-05
18,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.7864248752594
18,client_cipher_hash,hash encrypted vector,5,0.02457849681377411
18,client_pedersen_commit,Pedersen vector commitment,5,2.1938067451119423
18,client_receipt_sign,sign upload receipt,5,0.000645957887172699
18,client_upload_pack,build upload message,5,0.011249825358390808
19,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.377409785985947
19,client_weight_compute,client aggregation weight,3,5.8002769947052e-05
19,client_local_train,local SGD training,3,3.368487149477005
19,client_model_delta,weighted local model delta,3,0.00043085217475891113
19,client_quant_encode,fixed-point quantization and signed encoding,3,7.334351539611816e-05
19,client_masking,xMask = x + m,3,3.135949373245239e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.634122595191002
19,client_cipher_hash,hash encrypted vector,3,0.024102985858917236
19,client_pedersen_commit,Pedersen vector commitment,3,2.150597505271435
19,client_receipt_sign,sign upload receipt,3,0.000607021152973175
19,client_upload_pack,build upload message,3,0.012058965861797333
19,client_weight_compute,client aggregation weight,2,5.147606134414673e-05
19,client_local_train,local SGD training,2,3.247487284243107
19,client_model_delta,weighted local model delta,2,0.0004776492714881897
19,client_quant_encode,fixed-point quantization and signed encoding,2,8.721649646759033e-05
19,client_masking,xMask = x + m,2,3.5800039768218994e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.723248302936554
19,client_cipher_hash,hash encrypted vector,2,0.023968279361724854
19,client_pedersen_commit,Pedersen vector commitment,2,2.2151622772216797
19,client_receipt_sign,sign upload receipt,2,0.0005981177091598511
19,client_upload_pack,build upload message,2,0.011833816766738892
19,client_weight_compute,client aggregation weight,4,2.3797154426574707e-05
19,client_local_train,local SGD training,4,3.3536407127976418
19,client_model_delta,weighted local model delta,4,0.0004229322075843811
19,client_quant_encode,fixed-point quantization and signed encoding,4,7.096678018569946e-05
19,client_masking,xMask = x + m,4,3.091990947723389e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.672714598476887
19,client_cipher_hash,hash encrypted vector,4,0.024687714874744415
19,client_pedersen_commit,Pedersen vector commitment,4,2.1871559768915176
19,client_receipt_sign,sign upload receipt,4,0.0006528347730636597
19,client_upload_pack,build upload message,4,0.01195402443408966
19,client_weight_compute,client aggregation weight,5,5.1178038120269775e-05
19,client_local_train,local SGD training,5,3.485362730920315
19,client_model_delta,weighted local model delta,5,0.0004347264766693115
19,client_quant_encode,fixed-point quantization and signed encoding,5,7.523596286773682e-05
19,client_masking,xMask = x + m,5,2.612173557281494e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.612366512417793
19,client_cipher_hash,hash encrypted vector,5,0.02541535347700119
19,client_pedersen_commit,Pedersen vector commitment,5,2.1236723959445953
19,client_receipt_sign,sign upload receipt,5,0.0005915164947509766
19,client_upload_pack,build upload message,5,0.011620111763477325
19,client_weight_compute,client aggregation weight,1,5.269050598144531e-05
19,client_local_train,local SGD training,1,3.3470236733555794
19,client_model_delta,weighted local model delta,1,0.00044959038496017456
19,client_quant_encode,fixed-point quantization and signed encoding,1,8.260458707809448e-05
19,client_masking,xMask = x + m,1,2.8081238269805908e-05
19,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.70291594415903
19,client_cipher_hash,hash encrypted vector,1,0.024883970618247986
19,client_pedersen_commit,Pedersen vector commitment,1,2.1944722682237625
19,client_receipt_sign,sign upload receipt,1,0.0005853399634361267
19,client_upload_pack,build upload message,1,0.012070335447788239
20,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.593245208263397
20,client_weight_compute,client aggregation weight,4,2.3908913135528564e-05
20,client_local_train,local SGD training,4,3.3267625272274017
20,client_model_delta,weighted local model delta,4,0.0004080533981323242
20,client_quant_encode,fixed-point quantization and signed encoding,4,6.979703903198242e-05
20,client_masking,xMask = x + m,4,3.073364496231079e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.610053680837154
20,client_cipher_hash,hash encrypted vector,4,0.025820709764957428
20,client_pedersen_commit,Pedersen vector commitment,4,2.235418751835823
20,client_receipt_sign,sign upload receipt,4,0.0006176307797431946
20,client_upload_pack,build upload message,4,0.012033209204673767
20,client_weight_compute,client aggregation weight,2,5.202740430831909e-05
20,client_local_train,local SGD training,2,3.2771501168608665
20,client_model_delta,weighted local model delta,2,0.0004470124840736389
20,client_quant_encode,fixed-point quantization and signed encoding,2,8.124113082885742e-05
20,client_masking,xMask = x + m,2,2.156198024749756e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,2,16.73782605677843
20,client_cipher_hash,hash encrypted vector,2,0.02361235022544861
20,client_pedersen_commit,Pedersen vector commitment,2,2.2317315191030502
20,client_receipt_sign,sign upload receipt,2,0.0005976483225822449
20,client_upload_pack,build upload message,2,0.012371145188808441
20,client_weight_compute,client aggregation weight,1,5.339086055755615e-05
20,client_local_train,local SGD training,1,3.3254134580492973
20,client_model_delta,weighted local model delta,1,0.0004468560218811035
20,client_quant_encode,fixed-point quantization and signed encoding,1,7.41034746170044e-05
20,client_masking,xMask = x + m,1,1.9863247871398926e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.82622918486595
20,client_cipher_hash,hash encrypted vector,1,0.0328819677233696
20,client_pedersen_commit,Pedersen vector commitment,1,2.1951711252331734
20,client_receipt_sign,sign upload receipt,1,0.0006325915455818176
20,client_upload_pack,build upload message,1,0.013248436152935028
20,client_weight_compute,client aggregation weight,3,5.8673322200775146e-05
20,client_local_train,local SGD training,3,3.353833757340908
20,client_model_delta,weighted local model delta,3,0.0004634931683540344
20,client_quant_encode,fixed-point quantization and signed encoding,3,7.992982864379883e-05
20,client_masking,xMask = x + m,3,3.2551586627960205e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,3,16.733750239014626
20,client_cipher_hash,hash encrypted vector,3,0.024430200457572937
20,client_pedersen_commit,Pedersen vector commitment,3,2.314835973083973
20,client_receipt_sign,sign upload receipt,3,0.0006060749292373657
20,client_upload_pack,build upload message,3,0.01247522234916687
20,client_weight_compute,client aggregation weight,5,3.760308027267456e-05
20,client_local_train,local SGD training,5,3.52132897824049
20,client_model_delta,weighted local model delta,5,0.0004548206925392151
20,client_quant_encode,fixed-point quantization and signed encoding,5,8.667260408401489e-05
20,client_masking,xMask = x + m,5,3.115832805633545e-05
20,client_paillier_encrypt,coordinate-wise Paillier encryption,5,16.733037166297436
20,client_cipher_hash,hash encrypted vector,5,0.023974701762199402
20,client_pedersen_commit,Pedersen vector commitment,5,2.205569103360176
20,client_receipt_sign,sign upload receipt,5,0.0006554201245307922
20,client_upload_pack,build upload message,5,0.012158051133155823
21,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,23.058349810540676
21,client_weight_compute,client aggregation weight,1,5.251169204711914e-05
21,client_local_train,local SGD training,1,3.4921502098441124
21,client_model_delta,weighted local model delta,1,0.0006810277700424194
21,client_quant_encode,fixed-point quantization and signed encoding,1,0.00012928247451782227
21,client_masking,xMask = x + m,1,5.3726136684417725e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.91138157248497
21,client_cipher_hash,hash encrypted vector,1,0.023374691605567932
21,client_pedersen_commit,Pedersen vector commitment,1,2.123733103275299
21,client_receipt_sign,sign upload receipt,1,0.0005938485264778137
21,client_upload_pack,build upload message,1,0.01226862519979477
21,client_weight_compute,client aggregation weight,4,4.597008228302002e-05
21,client_local_train,local SGD training,4,3.4147562980651855
21,client_model_delta,weighted local model delta,4,0.00045431405305862427
21,client_quant_encode,fixed-point quantization and signed encoding,4,7.918477058410645e-05
21,client_masking,xMask = x + m,4,3.3058226108551025e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.979440070688725
21,client_cipher_hash,hash encrypted vector,4,0.02367493510246277
21,client_pedersen_commit,Pedersen vector commitment,4,2.166426621377468
21,client_receipt_sign,sign upload receipt,4,0.0006096884608268738
21,client_upload_pack,build upload message,4,0.012216195464134216
21,client_weight_compute,client aggregation weight,2,3.9033591747283936e-05
21,client_local_train,local SGD training,2,3.3129450902342796
21,client_model_delta,weighted local model delta,2,0.0004744008183479309
21,client_quant_encode,fixed-point quantization and signed encoding,2,8.568167686462402e-05
21,client_masking,xMask = x + m,2,2.310425043106079e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,2,17.07138066738844
21,client_cipher_hash,hash encrypted vector,2,0.02392696589231491
21,client_pedersen_commit,Pedersen vector commitment,2,2.2311283946037292
21,client_receipt_sign,sign upload receipt,2,0.0006031394004821777
21,client_upload_pack,build upload message,2,0.01174791157245636
21,client_weight_compute,client aggregation weight,3,5.961209535598755e-05
21,client_local_train,local SGD training,3,3.528561420738697
21,client_model_delta,weighted local model delta,3,0.0007270649075508118
21,client_quant_encode,fixed-point quantization and signed encoding,3,0.0001987740397453308
21,client_masking,xMask = x + m,3,6.161630153656006e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,3,17.02108357846737
21,client_cipher_hash,hash encrypted vector,3,0.023665711283683777
21,client_pedersen_commit,Pedersen vector commitment,3,2.179431065917015
21,client_receipt_sign,sign upload receipt,3,0.0007263123989105225
21,client_upload_pack,build upload message,3,0.011594496667385101
21,client_weight_compute,client aggregation weight,5,2.7760863304138184e-05
21,client_local_train,local SGD training,5,3.6528810188174248
21,client_model_delta,weighted local model delta,5,0.00045549124479293823
21,client_quant_encode,fixed-point quantization and signed encoding,5,7.583200931549072e-05
21,client_masking,xMask = x + m,5,3.096461296081543e-05
21,client_paillier_encrypt,coordinate-wise Paillier encryption,5,17.086145021021366
21,client_cipher_hash,hash encrypted vector,5,0.023696519434452057
21,client_pedersen_commit,Pedersen vector commitment,5,2.1800041273236275
21,client_receipt_sign,sign upload receipt,5,0.0006476491689682007
21,client_upload_pack,build upload message,5,0.011793650686740875
22,client_upload_parallel_wall,CS waits for all active clients to finish TrainUploadReq in parallel,,22.802828401327133
22,client_weight_compute,client aggregation weight,4,2.6702880859375e-05
22,client_local_train,local SGD training,4,3.3341120034456253
22,client_model_delta,weighted local model delta,4,0.0004439353942871094
22,client_quant_encode,fixed-point quantization and signed encoding,4,6.937980651855469e-05
22,client_masking,xMask = x + m,4,3.0763447284698486e-05
22,client_paillier_encrypt,coordinate-wise Paillier encryption,4,16.68257349729538
22,client_cipher_hash,hash encrypted vector,4,0.024399399757385254
22,client_pedersen_commit,Pedersen vector commitment,4,2.2672952115535736
22,client_receipt_sign,sign upload receipt,4,0.000623747706413269
22,client_upload_pack,build upload message,4,0.011937350034713745
22,client_weight_compute,client aggregation weight,1,5.24371862411499e-05
22,client_local_train,local SGD training,1,3.357273705303669
22,client_model_delta,weighted local model delta,1,0.000428907573223114
22,client_quant_encode,fixed-point quantization and signed encoding,1,7.323920726776123e-05
22,client_masking,xMask = x + m,1,1.8134713172912598e-05
22,client_paillier_encrypt,coordinate-wise Paillier encryption,1,16.6521083638072
22,client_cipher_hash,hash encrypted vector,1,0.024786226451396942
22,client_pedersen_commit,Pedersen vector commitment,1,2.2802768275141716
22,client_receipt_sign,sign upload receipt,1,0.0005677118897438049
22,client_upload_pack,build upload message,1,0.01132967323064804
